timestamp,text,start_time,end_time
"(12758.32, 12767.68)", was our our comments back to the governor that we we support this bill it does provide additional assurances and we think,12758.32,12767.68
"(12767.68, 12775.36)", we addressed all of the concerns but on the other side if we don't get the bill passed um in talking,12767.68,12775.36
"(12775.36, 12787.64)"," to Kaleo it's not fatal we still have the governor can do a emergency declaration. So, and I'm certain he will continue to consult with us,",12775.36,12787.64
"(12787.64, 12790.2)", but that's just the current status.,12787.64,12790.2
"(12790.2, 12791.74)", So just be aware.,12790.2,12791.74
"(12791.74, 12794.22)"," I think the governor has until, is it June?",12791.74,12794.22
"(12794.22, 12797.0)", June 21st for veto.,12794.22,12797.0
"(12797.0, 12800.66)", So just be aware of that.,12797.0,12800.66
"(12800.66, 12801.74)"," Okay, thank you.",12800.66,12801.74
"(12801.74, 12802.78)"," No, I just wanted to make sure",12801.74,12802.78
"(12802.78, 12804.1)", we're providing the full context.,12802.78,12804.1
"(12804.1, 12807.0)"," So this is one of the two, let's shift over to the second one.",12804.1,12807.0
"(12807.0, 12825.0)"," So the second bill that passed is hospital 153 did have a companion Senate bill 44 I think but possible 153 made it through. it sets a minimum fine of $50 and a maximum fine of $60,000",12807.0,12825.0
"(12826.64, 12830.16)", per violation per day of an order or decision,12826.64,12830.16
"(12830.16, 12833.66)", of the commission or any part of the water code.,12830.16,12833.66
"(12833.66, 12836.46)"," And so the intent, this was introduced, I think,",12833.66,12836.46
"(12836.46, 12838.54)"," by Senator Rhoads and a few others,",12836.46,12838.54
"(12838.54, 12841.06)", but Senator Rhoads has been focused,12838.54,12841.06
"(12841.06, 12848.72)", on this continuing offense clarification. So he in the bill it identifies,12841.06,12848.72
"(12848.72, 12856.48)", what it cons what constitutes a continuing offense. We recommended the increase in fine as,12848.72,12856.48
"(12856.48, 12861.36)", part of our testimony and it would ultimately meet it through the legislative process and this is to,12856.48,12861.36
"(12861.36, 12871.0)", mirror the department of health's violation amounts per the proposed step ups in the Clean Water and Safe Drinking Water Act shifts.,12861.36,12871.0
"(12872.0, 12886.88)"," But also, so it will create parity between us as a water quantity and kind of state water code regulator with the Department of Health's water quality and federal water kind of purveyor or regulator perspective.",12872.0,12886.88
"(12886.88, 12892.76)"," So that way, water in general, as a public trust resource is protected at equal levels.",12886.88,12892.76
"(12892.76, 12900.24)"," And there's basically a disincentive to, you know, not break the law, right and get the",12892.76,12900.24
"(12900.24, 12903.4)", required permits.,12900.24,12903.4
"(12903.4, 12907.6)", And then it obviously highlights the need that we have to make a,12903.4,12907.6
"(12907.6, 12914.32)", finding uh what the why we made the determination and established criteria and and and what the,12907.6,12914.32
"(12914.32, 12922.56)", severity of the fence is so again the the gap is big 50 to 60 000 is huge um but it does uh give,12914.32,12922.56
"(12922.56, 12927.36)", this body the commission the discretion and authority to to um levy based,12922.56,12927.36
"(12927.36, 12935.52)", on severity of this the case um this bill flew through the legislative process uh there was you,12927.36,12935.52
"(12935.52, 12942.24)", know support from Hawaii reef ocean coalition um initial opposition from an individual um at the,12935.52,12942.24
"(12942.24, 12945.84)", end through conference committee um there was opposition by lerf but other,12942.24,12945.84
"(12945.84, 12951.52)", than that there was no other testimony from any other agency individual throughout the entire,12945.84,12951.52
"(12951.52, 12959.28)", session um and and ultimately as you folks have been privy to is as violations come before this,12951.52,12959.28
"(12959.28, 12965.2)", commission there are those that willingly violate the code and those that don't and just they didn't know,12959.28,12965.2
"(12965.2, 12972.56)", any better and so this code as passed or this bill has passed provides still the discretion to the,12965.2,12972.56
"(12972.56, 12977.6)", commission to make that determination of whether the severity of the violation um and present,12972.56,12977.6
"(12977.6, 12982.16)", something to the commission for decision making so those are the two that that's this bill so those,12977.6,12982.16
"(12982.16, 12994.62)", are the two bills based on 153 tracking about 19 or 20 that we provide testimony on to made it through this legislative session on on policy and policy changes.,12982.16,12994.62
"(12996.5, 13000.0)", Any questions about though this this bill or statue.,12996.5,13000.0
"(13001.32, 13014.0)"," So again, these two bills week for governor's approval or the future next steps right there's various options that need to play out about by July, we should have a better understanding of of whether these become law or not.",13001.32,13014.0
"(13015.0, 13026.32)", A clay oh if this becomes so there isn't required rulemaking,13015.0,13026.32
"(13026.32, 13032.64)", um in the legislation um we do have and and that's a great question commissioner we do have a penalty,13026.32,13032.64
"(13032.64, 13038.56)", policy that the commission has approved to kind of outline severity outline criteria outline,13032.64,13038.56
"(13038.56, 13044.24)", is this a first-time thing or are you a habitual you know lawbreaker um which has really provided,13038.56,13044.24
"(13044.24, 13045.48)", the commission the ability,13044.24,13045.48
"(13045.48, 13046.68)"," to settle, right?",13045.48,13046.68
"(13046.68, 13048.28)", Like we can come up with alternatives,13046.68,13048.28
"(13048.28, 13050.48)", versus like a hard line violation.,13048.28,13050.48
"(13050.48, 13052.0)"," Once it gets into rules,",13050.48,13052.0
"(13052.0, 13055.68)", it becomes very non-discretionary.,13052.0,13055.68
"(13055.68, 13060.68)", So that wasn't included in this version of the statute.,13055.68,13060.68
"(13061.48, 13064.28)", So we have that flexibility.,13061.48,13064.28
"(13064.28, 13067.12)", And the goal is to bring back that water policy,13064.28,13067.12
"(13067.12, 13073.04)", that penalty policy to the commission to kind of reflect this new the new valuation um if the,13067.12,13073.04
"(13073.04, 13077.92)", commission wants to you know interrogate that a little bit more too or add additional criteria,13073.04,13077.92
"(13077.92, 13108.52)"," we welcome that as well um but that's hopefully in in maybe august or june july august we'll bring EAB – E And again, any violation, there is a due process. We work very closely with our AGs to make sure that we follow due process laws.",13077.92,13108.52
"(13109.08, 13113.9)"," If we are going to bring any violation to this body, there's usually a chance to cure.",13109.08,13113.9
"(13114.88, 13132.0)"," There's usually a notice that's provided, good faith effort. And ultimately, you know, our goal is to protect the resource. So if there's actually an impact to the resource that violation obviously would come before this commission body with, you know, higher fines or penalties.",13114.88,13132.0
"(13132.0, 13142.0)"," If there's not a severe penalty, then you won't see such high fines and penalties, but more so just a warning.",13132.0,13142.0
"(13142.0, 13145.36)"," And, you know, ultimately we're not here to make money off of people we want",13142.0,13145.36
"(13145.36, 13149.92)", just people to protect the resource and be good stewards of the resource but this tool gives us,13145.36,13149.92
"(13149.92, 13156.24)", ability to kind of help to incentivize or change behavior um in order to accomplish that goal,13149.92,13156.24
"(13158.48, 13163.44)", okay i'm going to shift from bills to budget real quick if that's okay with the this commission so,13158.48,13163.44
"(13164.4, 13166.88)", um i think it was in january again,13164.4,13166.88
"(13166.88, 13172.72)", pre-legislative session this is where we were at um so just kind of to recap what we had as a base,13166.88,13172.72
"(13172.72, 13179.12)", budget we had 27 positions 22 general funded five special funded and that's those are funded out of,13172.72,13179.12
"(13179.12, 13186.48)", the state land development fund um basically the revenues generated from the board's uh the land,13179.12,13186.48
"(13186.48, 13192.32)", division's use of um or leasing of lands throughout the state we had an operational budget of about 4.1,13186.48,13192.32
"(13192.32, 13199.92)", million um and then fortunately we've been really grateful and thankful that we've been getting two,13192.32,13199.92
"(13199.92, 13206.08)", million dollar allocation kind of annually um for the past at least four years to help continuing,13199.92,13206.08
"(13206.08, 13211.92)", our deep monitoring well development. So Erin did upon our stream gauging on the groundwater side,13206.08,13211.92
"(13211.92, 13217.68)", better understanding groundwater resources deep monitoring wells are where it's at and so we've,13211.92,13217.68
"(13217.68, 13222.4)", been asking for two million annually to at least continue to be able to develop the monitoring,13217.68,13222.4
"(13222.4, 13227.7)"," world statewide. So that was this is, this was our fiscal year 23,",13222.4,13227.7
"(13227.7, 13231.34)", AKA the current operating budget we're in now.,13227.7,13231.34
"(13231.34, 13234.52)"," This will end June 30th, 2023 this year.",13231.34,13234.52
"(13234.52, 13236.34)"," So this operational funds,",13234.52,13236.34
"(13236.34, 13239.1)"," and this is the limits that kind of Erin talked about, right?",13236.34,13239.1
"(13239.1, 13241.1)"," That we have so much,",13239.1,13241.1
"(13241.1, 13247.84)", most of this is for for personnel expensive staff um not our and then um that,13241.1,13247.84
"(13247.84, 13253.84)", one million in um about a million in our cooperative agreement the us geological survey,13247.84,13253.84
"(13253.84, 13258.32)", um so it leaves really little of discretionary funds for travel and other expenses,13253.84,13258.32
"(13259.04, 13268.64)", so moving forward where are fines and any other fees so fines fees application fees and fines come into um our,13259.04,13268.64
"(13268.64, 13275.68)", water resource management fund that's three three two six okay yeah so that that number there,13268.64,13275.68
"(13275.68, 13280.96)", three three hundred fifty six that's our our ceiling on that special fund so we can spend,13275.68,13280.96
"(13280.96, 13287.12)", up to that i i gotta look at what our current balance is in that um but that's where,13280.96,13287.12
"(13287.12, 13295.52)", any of the fines go or the application fees that we do get um from from wells and or stream diversion,13287.12,13295.52
"(13295.52, 13302.88)", permit applications uh one of the things to consider is you know our well construction and,13295.52,13302.88
"(13302.88, 13307.08)", pump installation permit fees are $300 to apply for.,13302.88,13307.08
"(13307.74, 13310.22)", And then our stream diversion and SCAPs are $25.,13307.74,13310.22
"(13311.02, 13320.98)"," So we do need to revisit those because the cost to evaluate those, to process them, are well beyond $25.",13311.02,13320.98
"(13322.08, 13327.48)", Even on the well side now with Kapapa'a Kai and the impact situation,13322.08,13327.48
"(13327.48, 13332.36)"," and customary practice, there's additional time and review that goes into it. So those",13327.48,13332.36
"(13332.36, 13336.3)"," fees are very minimal compared to the amount of staff time. So I don't even, we are definitely",13332.36,13336.3
"(13336.3, 13343.26)", not recouping our basic staff expenses just to process these permits. I understand that,13336.3,13343.26
"(13343.26, 13345.04)", there's a balance right anytime we increase application,13343.26,13345.04
"(13345.04, 13352.24)", fees there's push back um but though those definitely are are areas that we need to like,13345.04,13352.24
"(13352.24, 13362.4)", revisit in terms of um funding and sustainable funding for us okay um here's just our request,13352.24,13362.4
"(13362.4, 13365.84)", so i again this was prior we presented this in January.,13362.4,13365.84
"(13365.84, 13368.54)"," So in the EGA administration,",13365.84,13368.54
"(13368.54, 13371.18)"," we had four aquatic biologists approved,",13368.54,13371.18
"(13371.18, 13373.4)", but we're only half of the year.,13371.18,13373.4
"(13373.4, 13376.54)", This request asks for full funding.,13373.4,13376.54
"(13376.54, 13378.18)"," So this gets to your question about,",13376.54,13378.18
"(13378.18, 13379.86)"," Aaron, what's your team look like?",13378.18,13379.86
"(13379.86, 13384.86)"," So these four positions, I'm working with Dean to,",13379.86,13384.86
"(13386.8, 13391.58)"," they're gonna actually shift to general four positions, I'm working with Dean to, they're going to actually shifted general professional positions working with our human resources program, because that",13386.8,13391.58
"(13391.58, 13396.32)", better fits the position description and kind of what we need them for.,13391.58,13396.32
"(13396.32, 13401.82)"," But the idea is, is those four would help both on the in stream side, as well as our",13396.32,13401.82
"(13401.82, 13403.5)", permitting and regulation side.,13401.82,13403.5
"(13403.5, 13405.34)", So the other side that does a lot,13403.5,13405.34
"(13405.34, 13407.14)", of the permit review and compliance.,13405.34,13407.14
"(13408.16, 13410.62)", And we also asked again for 2 million each year,13408.16,13410.62
"(13410.62, 13415.42)", in fiscal year 24 and 25 in Governor Ige's budget.,13410.62,13415.42
"(13415.42, 13418.78)"," Moving forward in Governor Green, he issued,",13415.42,13418.78
"(13418.78, 13421.14)"," we made, there was a request for, you know,",13418.78,13421.14
"(13421.14, 13423.84)", any additional funds that we'd wanna ask for.,13421.14,13423.84
"(13423.84, 13428.84)", So we put in a request for new positions in groundwater,13423.84,13428.84
"(13429.1, 13429.96)"," and our survey branch,",13429.1,13429.96
"(13429.96, 13432.2)", and this was really to build out Ryan,13429.96,13432.2
"(13432.2, 13435.68)", and the groundwater team in order to really support,13432.2,13435.68
"(13435.68, 13437.76)"," the added workload from Red Hill,",13435.68,13437.76
"(13437.76, 13441.86)", as well as some of the longer term groundwater research,13437.76,13441.86
"(13441.86, 13443.98)", that we need to focus on.,13441.86,13443.98
"(13443.98, 13447.8)", What we also asked for was increases to our base budget.,13443.98,13447.8
"(13447.8, 13450.24)"," And this gets to, and this is really,",13447.8,13450.24
"(13450.24, 13451.44)"," I frame it in the context,",13450.24,13451.44
"(13451.44, 13454.54)"," these are really climate related types of research,",13451.44,13454.54
"(13454.54, 13456.04)"," Chair, that you had asked.",13454.54,13456.04
"(13456.04, 13459.7)"," So getting to what Erin was saying,",13456.04,13459.7
"(13459.7, 13463.36)"," we asked for a $250,000 increase to our base,",13459.7,13463.36
"(13464.5, 13468.64)", and that's to allow us to add five gauges a year to basically,13464.5,13468.64
"(13468.64, 13473.84)", add an additional five gauges with USGS to our cooperative agreement so we can continue to build,13468.64,13473.84
"(13473.84, 13479.52)", out this data set but that requires an increase to our base because this is not a one-time cost it's,13473.84,13479.52
"(13479.52, 13485.84)", one time and operational over time in order for us to continue and get that longitudinal data.,13479.52,13485.84
"(13491.92, 13494.0)"," Similarly, what was great is a bill came up about LIMU research, but we had asked for about $250,000",13491.92,13494.0
"(13499.12, 13506.7)"," and to continue the work with UH on their work in Kona to better understand LIMU, especially LIMU that are reliant on groundwater flow for production to take that to Molokai,",13499.12,13506.7
"(13506.7, 13509.46)", because that is where a lot of the original water law,13506.7,13509.46
"(13509.46, 13511.22)"," and water case law came out,",13509.46,13511.22
"(13511.22, 13513.22)", where there's a need for us to better understand,13511.22,13513.22
"(13513.22, 13515.24)", the balance between pump withdrawal,13513.22,13515.24
"(13515.24, 13517.18)", and the discharge along the coast,13515.24,13517.18
"(13517.18, 13520.46)", to support tradition customer across designated points.,13517.18,13520.46
"(13520.46, 13524.44)", And we also asked for funding to the Hau'i Mesa Net.,13520.46,13524.44
"(13524.44, 13529.16)", Not all of these got into Governor Green's GMs,13524.44,13529.16
"(13529.16, 13531.9)"," to the legislature, but these again were asked",13529.16,13531.9
"(13531.9, 13532.74)", in the budget.,13531.9,13532.74
"(13532.74, 13536.32)"," So fast forward three, four months later,",13532.74,13536.32
"(13536.32, 13538.02)", this is where we ended.,13536.32,13538.02
"(13538.02, 13540.2)"," So I'm super grateful for this,",13538.02,13540.2
"(13540.2, 13543.6)"," but we managed to get some of the ask in, you know,",13540.2,13543.6
"(13543.6, 13545.84)", working with WAM especially uh Senator,13543.6,13545.84
"(13545.84, 13551.76)", Dela Cruz's office they've been super supportive of supporting the commission and our needs um,13545.84,13551.76
"(13552.48, 13557.6)", so we added six positions to the water commission this past session that's basically an increase of,13552.48,13557.6
"(13557.6, 13570.0)"," 30 about 30 percent um what I did was I actually over since 1988 we've been pretty much static at about 15 to 20 staff for the past 30 years, and then we've gotten a huge bump.",13557.6,13570.0
"(13570.0, 13586.4)"," Last year we got four for aquatic biologists, or last administration this initial biennium we got additional six positions so four positions are going to going to groundwater regulation, really to help with the work added workload and support and",13570.0,13586.4
"(13586.4, 13591.36)", and coordination with department of health on red hill this is not going away anytime soon,13586.4,13591.36
"(13591.36, 13598.96)", related to the long-term aquifer remediation again our focus is aquifer health um and getting it,13591.36,13598.96
"(13598.96, 13612.08)", and managing it in the long term defueling is one thing department of health is managing that but we want to make sure that um future water use and the aquifer use of that aquifer um that that's remedied and that,13598.96,13612.08
"(13612.08, 13617.92)", we have some kind of understanding of what that future looks like so um but also one of the things,13612.08,13617.92
"(13617.92, 13624.32)", that we do know in as part of this is better understanding um the current water use allocations,13617.92,13624.32
"(13624.32, 13625.92)", throughout the island of oahu and,13624.32,13625.92
"(13625.92, 13631.44)", actually throughout the state in management areas um and in a review of some of those allocations,13625.92,13631.44
"(13631.44, 13636.0)", because there's been some that people have quote unquote sat on the commission has brought it up,13631.44,13636.0
"(13636.0, 13642.0)", um prior is there's a review of non-use we've issued allocations but people haven't used it,13636.0,13642.0
"(13642.0, 13646.18)", so why aren't we rescinding that the commission has authority to do it? What,13642.0,13646.18
"(13646.18, 13648.56)"," are the main issue and what working with staff has been,",13646.18,13648.56
"(13648.76, 13652.06)"," they've said, it's been a limit of resources and priorities. So",13648.76,13652.06
"(13652.06, 13656.0)", this these positions came with that intent to have us focus in,13652.06,13656.0
"(13656.0, 13659.92)", on the end use allocation evaluation. So that's kind of,13656.0,13659.92
"(13659.92, 13662.76)", the goal is to get these four positions moving on those types,13659.92,13662.76
"(13662.76, 13665.98)", of things. And then also tied to the,13662.76,13665.98
"(13665.98, 13673.92)"," water penalty bill, House Bill 153. Throughout the session, we had said, you know, if with the",13665.98,13673.92
"(13673.92, 13680.34)"," increased focus on compliance and enforcement, we don't really have focus on that portion. A lot of",13673.92,13680.34
"(13680.34, 13685.26)"," times staff manage that on top of their, you know, normal other work.",13680.34,13685.26
"(13685.26, 13688.24)"," So we asked for two positions and those will,",13685.26,13688.24
"(13688.24, 13690.76)", we're looking at putting them in planning office,13688.24,13690.76
"(13690.76, 13692.86)", to help support our groundwater,13690.76,13692.86
"(13692.86, 13694.32)", and our surface water branches,13692.86,13694.32
"(13694.32, 13696.54)"," in water compliance and enforcement,",13694.32,13696.54
"(13696.54, 13701.32)"," whether it's IFS reporting, well, water use reporting",13696.54,13701.32
"(13701.32, 13702.84)", and the water allocation,13701.32,13702.84
"(13702.84, 13705.74)", or water use permit condition and allocation.,13702.84,13705.74
"(13705.74, 13707.56)", So six new positions got added.,13705.74,13707.56
"(13707.56, 13711.5)", So now we're out of the 20s and into the 30s,13707.56,13711.5
"(13711.5, 13712.74)", for the Water Commission.,13711.5,13712.74
"(13713.98, 13716.72)"," Again, just one of the things I try to remind people,",13713.98,13716.72
"(13716.72, 13718.5)", we have a statewide purview.,13716.72,13718.5
"(13718.5, 13721.08)", We have 33 positions for water.,13718.5,13721.08
"(13721.08, 13727.18)"," The larger department has a thousand positions as a right. So when we look at equity,",13721.08,13727.18
"(13727.18, 13732.72)"," I'm a constant advocate if we can't live without water, but we still have a long way to go",13727.18,13732.72
"(13732.72, 13737.68)"," and advocating for resources to really do our job and do it well, for the benefit of",13732.72,13737.68
"(13737.68, 13742.98)", the public trust and the people who wait. So the shifts are there below and the majority,13737.68,13742.98
"(13742.98, 13747.8)", of the operational budget increase from the 4.1 to 4.5 and then ultimately 4.8,13742.98,13747.8
"(13747.8, 13755.38)", come with those six positions. There really wasn't an increase in a base budget for expenses or travel.,13747.8,13755.38
"(13756.08, 13772.1)"," So now that we've gotten the position next biennium or supplemental year, we'll probably ask for additional funding to support Aaron and his work, Ryan and, you know, the team with Red Hill and them doing and getting out in the field working compliance, etc.",13756.08,13772.1
"(13772.34, 13778.52)", There's going to be a need to ask for increase just expense expenses to cover expenses.,13772.34,13778.52
"(13778.94, 13785.68)", And then we did also get 2 million each year in fiscal year 24 and 25 for deep monitoring wealth development statewide,13778.94,13785.68
"(13785.68, 13792.32)", so ultimately we we did really well I think for the water commission in our operating NCIP budgets,13785.68,13792.32
"(13793.12, 13799.84)", as well as some of the policy additions that will help us to do our job and continue you know be,13793.12,13799.84
"(13799.84, 13805.94)", better stewards of this resource so with that I think that's a good enough summary,13799.84,13805.94
"(13805.94, 13807.18)", for now on our legislative-,13805.94,13807.18
"(13807.18, 13808.92)"," Thank you so much, Kaleo.",13807.18,13808.92
"(13810.1, 13813.1)", Kaleo worked very hard running back and forth,13810.1,13813.1
"(13813.1, 13816.86)"," from the legislature, responding to questions.",13813.1,13816.86
"(13816.86, 13820.1)", We've got a really good committee chairs,13816.86,13820.1
"(13820.1, 13823.96)"," in the Senate side for Water Land, Senator Inouye,",13820.1,13823.96
"(13823.96, 13829.12)"," and on the House side, linda ichiyama they were",13823.96,13829.12
"(13829.12, 13838.32)", both excellent champions for um sea worm any questions on that yes yeah well done well done,13829.12,13838.32
"(13838.32, 13845.32)", kaleo and team do we have the capacity to accept philanthropy? Yes.,13838.32,13845.32
"(13846.44, 13847.12)", Yes.,13846.44,13847.12
"(13847.42, 13847.66)", Yes.,13847.42,13847.66
"(13848.16, 13851.24)", So have we thought about that at all?,13848.16,13851.24
"(13851.36, 13862.58)"," Is there any bandwidth, the leadership to think about some of the sources we might tap to get a significant gift to take care of a precious resource?",13851.36,13862.58
"(13864.12, 13866.8)", I haven't had the chance to.,13864.12,13866.8
"(13867.16, 13868.0)", We're open to it.,13867.16,13868.0
"(13868.0, 13873.24)", I haven't been able to strategize or come up with the time really to frame,13868.0,13873.24
"(13873.24, 13875.08)", what is the ask.,13873.24,13875.08
"(13875.08, 13877.72)", We definitely know the budget needs.,13875.08,13877.72
"(13877.72, 13882.16)", I ultimately I think the closest we've focused,13877.72,13882.16
"(13882.16, 13897.0)"," is the Freshwater Council with the boycott petition. And and it's not necessarily us accepting the philanthropic support, but it's really to support others in the community, whether a water purveyor or private agricultural system just becoming",13882.16,13897.0
"(13897.0, 13905.0)"," better stewards that sometimes is even better if it's given to out that way, then it to come directly to the Water Commission as a State agency.",13897.0,13905.0
"(13905.0, 13911.0)", We oftentimes have more strings than anything else right to to accomplish that ultimate goal.,13905.0,13911.0
"(13911.0, 13919.0)"," Where we've been focusing in and before I continue anymore staff and our branch, Chiefs and our legislative team.",13911.0,13919.0
"(13919.0, 13926.96)"," Michael Yoshinaga, Neo Fujii, Alexa, our legal fellow all of our our branch chiefs, Ryan, Katie, and Dean,",13919.0,13926.96
"(13926.96, 13931.0)"," as well as Erin, really put in the time this session to kind of get us to where we're at.",13926.96,13931.0
"(13931.0, 13936.06)", So it takes a team to get there.,13931.0,13936.06
"(13936.06, 13940.98)"," But with Katie, Katie's been the lead now that she's been on the team to really help",13936.06,13940.98
"(13940.98, 13944.0)", us look at federal funding.,13940.98,13944.0
"(13944.0, 13947.88)"," And based on lately, we have a good chance",13944.0,13947.88
"(13947.88, 13949.82)", we're gonna get quite a substantial amount,13947.88,13949.82
"(13949.82, 13951.78)", of federal funding from support,13949.82,13951.78
"(13951.78, 13954.94)", from our entire congressional delegation this year.,13951.78,13954.94
"(13954.94, 13958.0)"," We're waiting for the final budget to kind of get through,",13954.94,13958.0
"(13958.0, 13960.56)"," but this will be helping us with,",13958.0,13960.56
"(13960.56, 13963.92)", we'll be able to leverage our Demodding Well CIP,13960.56,13963.92
"(13963.92, 13966.24)", with federal funds to basically double almost,13963.92,13966.24
"(13966.24, 13974.88)", triple down um on our resources and then um to help us to support us in other um water audit and,13966.24,13974.88
"(13974.88, 13981.6)", well abandonment programs so that's really where i think our core is versus philanthropic funding,13974.88,13981.6
"(13981.6, 13991.36)", um but on the philanthropic there's a big push you know migration from just funding worthy activity to funding impact and transformation you can't know,13981.6,13991.36
"(13991.36, 13996.16)", your impact if you're not measuring so when we think about some of the gauging and the,13991.36,13996.16
"(13997.12, 14002.08)", and the expense of that putting in that system and maintaining it and getting the data and analyzing,13997.12,14002.08
"(14002.08, 14006.28)", it there might be some room there. So just a thought.,14002.08,14006.28
"(14006.28, 14009.92)", I will welcome your expertise in the philanthropic center,14006.28,14009.92
"(14009.92, 14012.78)", on how best maybe we could approach that.,14009.92,14012.78
"(14012.78, 14015.3)", Happy to chat with you and the team about it,14012.78,14015.3
"(14015.3, 14018.54)", and connect with some other people who know more about it.,14015.3,14018.54
"(14018.54, 14020.62)"," And Neil, that was one of the purposes",14018.54,14020.62
"(14020.62, 14029.42)"," behind the governor's, the green fee. That was to create a vehicle for philanthropic",14020.62,14029.42
"(14029.42, 14038.2)"," donations. But we still we do have, we can establish a trust fund to receive funds to",14029.42,14038.2
"(14038.2, 14048.58)"," feed donations or philanthropic. But I will tell you this year, DLNR,",14038.2,14048.58
"(14048.58, 14053.38)"," I think for the first time, the legislators really",14048.58,14053.38
"(14053.38, 14058.42)"," understood that DLNR has lapped capacity,",14053.38,14058.42
"(14058.42, 14064.58)", but they have exceeded expectations in many ways.,14058.42,14064.58
"(14064.58, 14074.2)"," So at the end of session or at the close, the budget bill, they were quite generous",14064.58,14074.2
"(14074.2, 14077.78)"," to DLNR, all of our divisions.",14074.2,14077.78
"(14077.78, 14081.28)", Our challenge is going to be we got to spend the money that we got.,14077.78,14081.28
"(14081.28, 14087.28)", So we are working on that but there are some other very major policy initiatives that,14081.28,14087.28
"(14087.28, 14095.12)", have an impact to dll as well but i did want to cover a few things because the um the water,14087.28,14095.12
"(14095.12, 14108.72)", commission in light of red hill has really kind of pushed us all to look at better coordination between agencies government entities so i do want to provide you an update,14095.12,14108.72
"(14109.36, 14118.0)", that over the last month there's been some major initiatives um that have um for that have come,14109.36,14118.0
"(14118.0, 14125.36)", as a result of both the collective as well and in particular red hill so i think you might have heard about,14118.0,14125.36
"(14125.36, 14133.52)", two weeks ago through legislative leadership and the governor's office and the sitting county of,14125.36,14133.52
"(14133.52, 14145.0)"," honolulu there was a press conference on a unified statement in support of not only the cleanup of Red Hill,",14133.52,14145.0
"(14146.16, 14150.96)", but the assurance of clean fresh water for the future.,14146.16,14150.96
"(14150.96, 14155.96)", So this unified statement is a launch of a collective body,14150.96,14155.96
"(14156.5, 14161.5)", of government representatives from both the governor's,14156.5,14161.5
"(14161.68, 14169.3)"," office, the administration, as well as the legislature, and the city and county of Honolulu to hold the Navy accountable.",14161.68,14169.3
"(14170.74, 14177.94)", And so all of these agencies bring individual Kuleana responsibilities or expertise.,14170.74,14177.94
"(14177.94, 14188.26)", And this is a desire to ensure that nothing's falling through the gap. So this group will continue to meet probably,14177.94,14188.26
"(14188.26, 14192.94)", over the next four months to come up with strategies,14188.26,14192.94
"(14192.94, 14196.84)"," to address not only again, the cleanup,",14192.94,14196.84
"(14196.84, 14199.4)", but the future sustainability to ensure,14196.84,14199.4
"(14199.4, 14201.62)", there's fresh clean water for the people,14199.4,14201.62
"(14201.62, 14203.32)", of City and County of Honolulu.,14201.62,14203.32
"(14204.46, 14209.0)"," Similarly, and this was even before this unified statement.",14204.46,14209.0
"(14209.0, 14235.0)"," Governor Green has established the governor's water council made up of different representatives of which both Kaleo and I, Department of Health, the AG's office, Department of Ag, D. Hhl sit with the governors and talking about water water issues statewide.",14209.0,14235.0
"(14235.0, 14248.24)", So that's a current initiative that's also going on and then there is as Kaleo mentioned the HF's Water Alliance. So Kaleo sits on it and I'm going to now join that.,14235.0,14248.24
"(14249.28, 14257.68)"," The last thing is, you know, I got a call from Ernie Lau who wants to meet with us on a monthly",14249.28,14257.68
"(14257.68, 14266.0)", basis. So Kaleo and I will meet with Ernie and his team on a monthly basis to talk about water issues.,14257.68,14266.0
"(14266.0, 14278.76)"," So I think that there is a, there are numerous efforts to ensure that there is better government coordination on water.",14266.0,14278.76
"(14279.18, 14287.64)"," Water is obviously a priority. I think everyone recognizes in light of Red Hill, the vulnerability and",14279.18,14287.64
"(14287.64, 14299.2)"," the fragility of our resource and how we need to we can no longer operate in isolation,",14287.64,14299.2
"(14299.2, 14306.08)"," but we have to work in collaboration. So I mean, I think that there's a lot of good things things that the water",14299.2,14306.08
"(14306.08, 14315.04)", commission has been asking for and you know i know that mike and aurora and all of you have just been,14306.08,14315.04
"(14315.04, 14319.76)", pushing about you know we need to get we need to get this under better control so,14315.04,14319.76
"(14321.44, 14330.0)", i think there is a movement by government to recognize we have to do better as government.,14321.44,14330.0
"(14330.0, 14337.0)", So Mahalo to the Water Commission to really pushing a lot of those limits and initiatives.,14330.0,14337.0
"(14337.0, 14347.5)", But I think the legislature and the governor's office and the city and county of Honolulu recognize we all have to work together,14337.0,14347.5
"(14347.5, 14355.1)", on this. So that's kind of a summary of both the legislative and then the policymakers wanting to,14347.5,14355.1
"(14355.1, 14368.5)"," have a better coordinated effort. Red Hill can happen again, and it can happen anywhere. We could have a storm, we could have a natural disaster",14355.1,14368.5
"(14368.5, 14370.52)", that exposes our system.,14368.5,14370.52
"(14370.52, 14375.22)", So I think we need to be in a better position.,14370.52,14375.22
"(14375.22, 14378.72)"," So mahalo to the Water Commission and the staff,",14375.22,14378.72
"(14378.72, 14382.72)"," Seaworm staff, for really kind of stepping up",14378.72,14382.72
"(14382.72, 14387.74)", and shedding light on a lot of these issues so that's kind of a,14382.72,14387.74
"(14387.74, 14397.34)", summary I think um where we are where we're planning to go and yes all right may I ask a,14387.74,14397.34
"(14397.34, 14406.0)", question yeah hi as as presented in the workload and some of the legislative initiatives as you,14397.34,14406.0
